Project_ID,Year,Municipality,Target_Seedlings,Planted_Seedlings,Survival_Rate,Funding_PHP,Rainfall_mm,Temperature_C,Monitoring_Visits,Soil_Type,Pest_Incidents,Fire_Incidents,Project_Status
P0745,2024,Cagwait,6528,5118,0.7818016872044447,264095,1834,29.286864124722364,19,Sandy,1,0,Successful
P0746,2022,Loreto,2349,2677,0.3861682484180768,236061,1471,29.415689855370687,2,Clay,8,3,Failed
P0747,2022,Cortes,8997,8803,0.6433141636719174,1799598,2271,29.268644277160952,12,Peat,0,0,Successful
P0748,2015,Talacogon,3249,2650,0.6211080728616797,224972,2502,30.442329230887072,5,Clay,2,0,Moderate
P0749,2024,Lingig,7180,6829,0.05,650813,1607,34.019787652797895,5,Peat,0,0,Failed
P0750,2025,Cagwait,9827,10473,0.4744138537163428,828284,1048,31.883634119053006,4,Clay,1,0,Moderate
P0751,2019,Cagwait,705,831,0.7311726157548456,577223,3084,30.86642915652574,9,Sandy,1,0,Successful
P0752,2018,Loreto,7852,6361,0.40866575564997343,269612,1297,33.6091757979156,0,Peat,2,1,Failed
P0753,2016,Rosario,5091,5819,0.5527157023212244,1970890,1964,29.228447462039863,3,Sandy,2,0,Moderate
P0754,2022,Veruela,3950,4610,0.6394436946143713,1800616,2667,27.5804627175921,21,Silt,0,0,Successful
P0755,2017,Talacogon,7714,8934,0.6815006874182985,1021552,2519,29.682042707945836,3,Silt,2,1,Successful
P0756,2018,Bislig,4311,4387,0.34781520133663696,251871,2456,31.830202378582555,0,Loam,4,2,Failed
P0757,2021,San Francisco,5641,5725,0.5405119189762533,604518,2287,27.72733440815435,9,Sandy,3,0,Moderate
P0758,2024,Cagwait,9001,8115,0.4805051068437105,388824,1483,29.51205852202067,3,Sandy,2,0,Moderate
P0759,2023,Cagwait,3208,3452,0.25268326946832287,79821,3107,29.912258833038514,2,Loam,3,0,Failed
P0760,2016,Hinatuan,2491,2405,0.4174635196023005,1404694,1916,27.865167728849862,0,Silt,4,2,Failed
P0761,2017,Lanuza,8963,9310,0.7282307427130785,1144882,2311,30.726151853440875,12,Silt,1,1,Successful
P0762,2018,Rosario,3773,3449,0.7711908755970927,1383924,2978,27.637998106325224,5,Peat,0,1,Successful
P0763,2024,Cagwait,5038,5369,0.98,970036,2549,32.62177064424713,7,Peat,1,0,Successful
P0764,2015,Veruela,9212,10245,0.37915808357392927,330110,2239,24.43626932450042,3,Silt,3,1,Moderate
P0765,2021,Lanuza,9668,7475,0.5948157268425341,878529,3895,26.108053067891586,12,Clay,2,0,Successful
P0766,2016,Hinatuan,4222,4713,0.6440307597758328,180314,1834,28.58159709172718,1,Sandy,5,2,Moderate
P0767,2019,Bunawan,4051,3930,0.22498997141882554,1688906,1609,32.84345274407229,0,Peat,7,1,Failed
P0768,2015,Rosario,3332,3739,0.27544674611603315,129946,1869,30.998673431505463,8,Clay,7,0,Failed
P0769,2017,San Francisco,6179,5657,0.7018843621868887,461242,3042,28.27618188545188,14,Peat,0,0,Successful
P0770,2016,Lianga,7079,6296,0.28362798029254827,218677,896,27.18184051861463,0,Loam,2,1,Failed
P0771,2015,Talacogon,652,754,0.9398538112096342,2500000,1220,24.607646506926322,5,Sandy,0,0,Successful
P0772,2021,Loreto,6254,5163,0.43229798420653676,301470,1447,30.80626165072476,0,Peat,6,3,Failed
P0773,2019,San Francisco,3300,3702,0.8662223511886977,396257,1419,24.089735015454103,18,Silt,2,1,Successful
P0774,2015,Lingig,5810,5473,0.6383772944207354,2500000,2145,26.17030562427668,9,Loam,0,0,Successful
P0775,2020,Talacogon,3110,2976,0.1588384768825983,511566,2101,31.252293322714642,2,Loam,3,2,Failed
P0776,2019,Lanuza,1604,1370,0.4960921340514573,1544730,1865,25.04418931930806,3,Silt,0,0,Successful
P0777,2017,Cortes,7861,7755,0.6990619178917246,1775562,1543,31.513389905904518,15,Loam,2,0,Successful
P0778,2021,Loreto,4699,4053,0.664804382366279,2500000,2041,31.559840860594726,2,Sandy,3,0,Moderate
P0779,2025,Trento,4354,3133,0.6120335818898045,2500000,2517,24.57145000415425,6,Peat,1,1,Moderate
P0780,2024,Bislig,7763,6489,0.5234184084457452,341959,983,26.169071892045032,3,Loam,1,0,Moderate
P0781,2023,Bunawan,2414,1697,0.5473239659538337,2010991,2492,22.785556888762624,2,Sandy,1,0,Moderate
P0782,2023,Rosario,7865,9352,0.46733373489095137,764198,2490,26.543521593629666,5,Silt,2,0,Moderate
P0783,2023,Cagwait,3572,4225,0.8004758882401785,1497802,2972,29.415971191430998,5,Peat,1,1,Successful
P0784,2016,Cortes,9698,8704,0.8565878279480615,284277,3131,26.46526264431286,11,Silt,2,0,Successful
P0785,2017,Hinatuan,906,964,0.6184113212589527,889143,3721,28.651993109039918,8,Peat,3,0,Successful
P0786,2021,Lingig,666,581,0.36195067629722877,170048,1586,26.19416420429564,6,Loam,2,0,Failed
P0787,2019,Cortes,1008,1043,0.6618921845145601,1078055,2065,30.494938136454763,2,Loam,10,0,Moderate
P0788,2016,San Francisco,2161,2382,0.5001879653243957,1302971,1750,27.112226930179126,4,Peat,3,0,Moderate
P0789,2017,Bunawan,4164,4885,0.63408407345447,132786,2001,28.530424205707263,1,Sandy,1,3,Moderate
P0790,2024,Lianga,3989,3590,0.7140516222261575,293648,2719,29.76781374651737,2,Sandy,7,4,Failed
P0791,2020,Barobo,1180,1288,0.7695657207013108,2445674,1592,24.32112869776929,1,Sandy,0,0,Successful
P0792,2021,Talacogon,3024,2518,0.5971968460006388,495402,1483,25.617289170650544,2,Clay,1,1,Moderate
P0793,2023,Talacogon,2620,3131,0.46143314996063306,998255,2826,30.919486172508567,1,Sandy,2,2,Moderate
P0794,2015,San Francisco,5760,4106,0.5717501395122461,745639,2612,29.497480393754238,7,Loam,2,1,Moderate
P0795,2025,Veruela,4857,4865,0.8260271624982304,1324102,2182,30.125122603883568,5,Clay,0,1,Successful
P0796,2021,Veruela,1863,1918,0.34727792763781934,245981,2312,30.811645588756296,0,Sandy,6,3,Failed
P0797,2022,Cagwait,2792,2914,0.17724265524076005,131390,2004,30.35747658702304,5,Loam,4,2,Failed
P0798,2017,Lingig,2038,1549,0.5747634125590542,250306,2900,24.184973453333082,2,Clay,3,0,Moderate
P0799,2018,Trento,3908,4569,0.7254635126461164,983106,2044,27.824083258097076,2,Loam,1,1,Moderate
P0800,2024,Bislig,8242,6516,0.38280900703203385,302547,2415,29.93153919899064,1,Peat,4,5,Failed
P0801,2020,Loreto,9252,9357,0.665438462688621,513685,3585,33.382767995681434,3,Loam,3,0,Moderate
P0802,2024,Lianga,9791,7943,0.7562988029987372,731438,2758,29.217391580246694,14,Clay,1,0,Successful
P0803,2021,Cagwait,2403,2051,0.6399880287308453,453305,2029,32.34015295427382,8,Sandy,2,0,Moderate
P0804,2018,Bunawan,674,655,0.5835121405859831,1278594,2433,29.993844264736822,9,Clay,1,0,Moderate
P0805,2022,Veruela,2730,2480,0.4358907124375322,443248,1780,26.7217419326263,4,Sandy,1,1,Moderate
P0806,2019,Trento,4787,3734,0.588222520575865,214821,3432,28.792810540374628,1,Sandy,1,0,Moderate
P0807,2015,Trento,4660,3660,0.1811624671183565,516465,1908,30.590559115660582,1,Silt,8,2,Failed
P0808,2018,Lingig,7606,6914,0.23139676151612915,257771,1636,27.652111075573295,1,Peat,7,1,Failed
P0809,2017,San Francisco,3671,3959,0.5727193968750849,584108,1498,27.539031558517696,8,Silt,4,0,Moderate
P0810,2023,Lianga,2067,2374,0.8097244273380124,2500000,3058,26.98558251580707,4,Clay,3,0,Successful
P0811,2022,Lanuza,1651,1225,0.15350745488920192,293959,2320,34.01404958141279,1,Silt,5,2,Failed
P0812,2015,Loreto,8119,7279,0.46755800796560265,368184,1501,24.798148686522552,3,Sandy,5,2,Failed
P0813,2025,Lingig,6533,4900,0.8372006278300473,413410,2745,30.51454605179011,2,Clay,0,0,Successful
P0814,2020,Bislig,9060,6417,0.22133801901447625,255091,894,27.658011912601545,1,Silt,3,3,Failed
P0815,2023,Lingig,5446,5614,0.10473812849711545,466970,1910,26.569802031825965,0,Loam,4,2,Failed
P0816,2021,Lingig,8734,8744,0.5326114505102283,185702,2271,31.44985532509616,4,Peat,2,0,Moderate
P0817,2018,Rosario,2407,1881,0.49648675433666084,664552,3024,30.329745173085954,3,Loam,4,0,Moderate
P0818,2015,San Francisco,3990,3259,0.7913140457053023,1097289,1937,30.636296755952976,8,Clay,0,0,Successful
P0819,2016,Loreto,3035,2160,0.7436883338844433,1047673,1632,29.50175486886394,13,Silt,0,0,Successful
P0820,2019,Rosario,4673,5221,0.5792543139254991,2287406,1862,32.64961250434351,16,Sandy,2,0,Successful
P0821,2025,Rosario,1793,2128,0.26563142863783784,380652,998,31.396809592361212,5,Silt,6,2,Failed
P0822,2019,Hinatuan,5269,4045,0.7494380888931688,2500000,3201,27.108806559692106,17,Clay,1,0,Successful
P0823,2022,Lianga,5296,4320,0.843366102477406,474688,3329,28.357315943303355,11,Clay,3,0,Successful
P0824,2020,Hinatuan,7371,8360,0.7101800325388951,1127713,2592,30.60867282086491,5,Clay,3,0,Successful
P0825,2022,Lianga,3472,4038,0.751440960804708,608141,2732,26.55156168684971,8,Clay,3,1,Moderate
P0826,2016,Cagwait,4422,4023,0.052370322908753986,144073,1880,28.37027854367155,0,Silt,2,3,Failed
P0827,2017,Bunawan,5497,3987,0.9111167497802625,2145995,2342,26.72759996350523,17,Loam,0,0,Successful
P0828,2020,Trento,7532,5420,0.7575681029121896,2500000,2200,22.23854300308667,10,Sandy,2,0,Successful
P0829,2024,Loreto,1492,1472,0.6531501846812268,563063,1813,28.84519602104387,1,Sandy,3,0,Moderate
P0830,2017,San Francisco,8612,7720,0.5595761780870481,839374,1071,23.784678240122435,5,Peat,5,0,Moderate
P0831,2020,Cagwait,5787,4133,0.893955553602547,1083485,2558,27.632648282331548,4,Clay,2,0,Successful
P0832,2020,Barobo,2740,2717,0.5035165642536626,335325,1975,30.663224390338126,5,Clay,4,1,Moderate
P0833,2016,Lingig,1976,1394,0.6701379574822188,259438,2847,26.307808848390412,3,Clay,3,0,Successful
P0834,2021,Talacogon,6926,7574,0.9220504287271063,589825,2456,31.69278967546718,15,Loam,1,0,Successful
P0835,2016,San Francisco,889,758,0.5363823224941431,207448,1902,24.84874775145378,1,Clay,2,0,Moderate
P0836,2020,Bunawan,1499,1079,0.5765870168349053,2142286,1477,31.478151704079583,2,Peat,2,0,Moderate
P0837,2015,Bislig,2355,2341,0.49286526796627134,274730,1843,31.6878426410173,1,Peat,4,2,Failed
P0838,2017,Cortes,8625,7752,0.6768044757905565,776584,2842,23.20991687922328,8,Loam,1,1,Successful
P0839,2016,Cortes,9350,11097,0.621458907716711,1130552,1313,35.27698574760133,1,Clay,1,1,Moderate
P0840,2021,Trento,3263,3171,0.4792126292244531,250267,2052,28.340636786240086,14,Silt,1,0,Moderate
P0841,2018,Cortes,4163,3487,0.7667830644355629,563123,2539,25.30628994461092,6,Silt,1,0,Successful
P0842,2022,Cortes,5486,5786,0.5586734758461147,600608,1569,24.982282013039956,4,Sandy,2,0,Moderate
P0843,2020,Talacogon,1981,1655,0.6299778138553064,2272305,2047,26.949954930850815,3,Loam,0,0,Successful
P0844,2024,Veruela,7756,8935,0.2109628140051391,430852,1938,29.6814828190251,1,Silt,2,6,Failed
P0845,2018,Hinatuan,4231,3754,0.9151072892413139,1230994,1719,27.756613821349163,6,Sandy,2,0,Successful
P0846,2019,Bislig,7762,7567,0.6563429426301756,605212,2209,27.7555096094401,12,Peat,5,0,Moderate
P0847,2023,Hinatuan,951,689,0.7737360422672765,1386188,1862,29.083063275287735,15,Sandy,0,0,Successful
P0848,2021,Lianga,3593,3280,0.354037284191805,345313,2437,29.030925418341884,4,Clay,1,0,Failed
P0849,2024,Rosario,1382,1542,0.5146908993236251,267049,3402,23.66258970689882,0,Clay,1,0,Moderate
P0850,2023,Veruela,4908,5412,0.712790006299358,590656,1483,28.126596260875896,3,Peat,1,3,Moderate
P0851,2021,Hinatuan,4568,3709,0.7599647422205836,447086,2720,21.581305866566804,8,Loam,1,0,Successful
P0852,2015,San Francisco,3777,3070,0.5778210510561818,606578,1563,29.384426577228474,3,Clay,6,0,Moderate
P0853,2022,San Francisco,9066,10051,0.8946030144142065,700300,3024,25.051749424293412,14,Clay,1,1,Successful
P0854,2018,Hinatuan,8451,9847,0.21116799212157306,2076221,1040,30.408400887289503,6,Sandy,3,2,Failed
P0855,2017,Lingig,5190,3880,0.9358789184496894,983680,2688,30.78518745381151,5,Sandy,0,0,Successful
P0856,2021,Hinatuan,5095,4713,0.6269538590256624,350170,1876,25.12812826183,10,Sandy,1,0,Successful
P0857,2017,Cortes,5059,4394,0.9429642131112799,914392,2275,30.153140646280296,20,Silt,1,0,Successful
P0858,2022,Lianga,7791,8845,0.5052789299257631,848711,1381,27.416526083284616,4,Peat,2,0,Moderate
P0859,2020,Bunawan,8660,6423,0.5208761502609662,2090977,2493,32.88298700516396,5,Loam,3,0,Moderate
P0860,2019,Loreto,612,493,0.5909989828817057,644422,1897,26.587118467004466,13,Sandy,1,0,Successful
P0861,2018,Veruela,5631,6060,0.256328739567123,105663,2131,27.898767536233272,2,Loam,7,3,Failed
P0862,2022,Veruela,3697,2682,0.42522321627677395,1068688,1793,30.21809612598822,8,Sandy,1,1,Moderate
P0863,2022,Hinatuan,639,604,0.47708243855518334,209068,1931,27.41052567594091,4,Clay,3,0,Moderate
P0864,2015,Lanuza,1924,1772,0.5335226841053345,411198,2088,26.396376214677478,1,Loam,2,0,Moderate
P0865,2023,Bislig,3449,2990,0.6649349937367487,469724,1542,27.305400373240523,5,Silt,0,0,Moderate
P0866,2019,Trento,3668,3291,0.5749124021680752,541086,2126,28.388483669542495,1,Sandy,4,0,Moderate
P0867,2018,Bislig,9208,8885,0.8107676653401115,1738850,3318,30.855450328112134,9,Peat,0,0,Successful
P0868,2020,Loreto,6543,5108,0.6704480611154437,599829,1933,22.664780636351058,10,Clay,1,0,Successful
P0869,2020,San Francisco,7489,7384,0.19669442745561777,245564,2503,30.057701647376053,2,Sandy,5,2,Failed
P0870,2016,Hinatuan,7736,8530,0.5718215025691837,295291,2698,31.562258986635108,0,Loam,3,2,Failed
P0871,2022,San Francisco,6761,7302,0.7064798965236754,1139786,1910,27.983621437479492,10,Sandy,1,0,Successful
P0872,2021,San Francisco,1387,1077,0.9456208252057297,1094761,1526,30.774662923583836,10,Clay,0,0,Successful
P0873,2015,Lanuza,3604,2791,0.5208326561342961,795898,2181,28.314136675603688,1,Peat,2,0,Moderate
P0874,2019,San Francisco,549,457,0.5502745523372206,1091370,1671,28.038621394535138,2,Peat,2,1,Moderate
P0875,2020,Loreto,4451,3919,0.887036516022993,1377965,3521,28.98082386753336,6,Peat,0,0,Successful
P0876,2018,Cagwait,4060,3671,0.9071892421938657,1445323,2420,27.748284537378375,1,Clay,0,0,Successful
P0877,2016,Lianga,518,538,0.5367024927665095,182393,1518,27.523978154298824,2,Sandy,2,1,Moderate
P0878,2018,Barobo,5321,3875,0.5034108335774153,592520,1311,29.790360098965948,1,Clay,0,0,Moderate
P0879,2015,Trento,6840,4906,0.7744079551477787,1474979,3053,25.868679266958388,3,Clay,0,0,Successful
P0880,2021,Hinatuan,8558,7667,0.8137957528232118,1794103,2057,25.972057119951682,3,Sandy,2,0,Successful
P0881,2016,Lingig,3106,3256,0.8691303686869756,595869,2426,26.180014945585967,7,Silt,2,0,Successful
P0882,2016,Loreto,8346,6649,0.5505075830792983,348943,2573,31.88267290041602,6,Peat,3,1,Moderate
P0883,2023,Cortes,9143,9332,0.8418886298023154,652014,2109,20.0,2,Loam,1,0,Successful
P0884,2019,Cagwait,6932,5752,0.9438359732270941,1542283,2372,28.488997086907357,9,Loam,0,0,Successful
P0885,2016,Trento,4265,4875,0.3733833457170699,643603,1790,30.085679535500557,3,Sandy,8,2,Failed
P0886,2025,Loreto,2938,3372,0.8111652856004778,740718,2809,23.2978238519047,6,Loam,1,1,Successful
P0887,2023,Cagwait,6858,5819,0.3677307009891919,1147237,2354,29.274316947840006,8,Silt,3,0,Moderate
P0888,2023,San Francisco,8819,7187,0.5169269863170937,1116838,2267,28.68937997957883,13,Clay,0,0,Successful
P0889,2015,Lingig,6441,5833,0.8188375729230168,921420,2438,28.9740980783935,16,Peat,0,0,Successful
P0890,2025,Lianga,8144,6680,0.7705175768719128,861421,2176,20.87042984238763,6,Loam,1,0,Successful
P0891,2017,Hinatuan,5355,5548,0.488226079010231,1011943,1113,31.915973529636098,4,Loam,2,0,Moderate
P0892,2018,Veruela,7047,7843,0.35409422858608824,378175,1954,28.1556582382879,2,Sandy,5,1,Failed
P0893,2021,Bislig,7696,7977,0.31154347791243286,1687233,2935,31.71641936688294,0,Sandy,1,1,Failed
P0894,2024,Rosario,6411,7130,0.8927780250633899,527932,1869,29.352684451705716,13,Clay,2,0,Successful
P0895,2018,Barobo,6981,6272,0.5603333041910774,847888,1536,26.30825728595177,13,Peat,3,0,Moderate
P0896,2016,Lianga,3261,2537,0.7053076714929832,674763,1877,29.151149880878876,6,Loam,3,0,Successful
P0897,2021,Veruela,4956,5297,0.8790166238959289,521182,2834,26.536266897719106,8,Clay,2,0,Successful
P0898,2020,Bunawan,6861,6039,0.28960164950753164,296014,2069,24.821557051654608,1,Peat,4,4,Failed
P0899,2017,Hinatuan,6193,6413,0.8326536683672308,1128967,2304,30.419354813819446,9,Clay,0,0,Successful
P0900,2020,Loreto,6288,5252,0.73225892938072,2500000,1849,25.5623875924594,9,Loam,1,0,Successful
P0901,2025,Bunawan,701,519,0.7150173114502564,879738,2455,25.363766343154865,17,Sandy,1,1,Successful
P0902,2020,Veruela,6660,7967,0.7884168230185696,428657,1461,26.492335329908194,9,Sandy,3,0,Successful
P0903,2019,Lianga,1017,791,0.7812828643543686,1254947,2486,28.180591813318472,7,Sandy,1,0,Successful
P0904,2018,Loreto,8237,9836,0.60757924424402,132774,2522,28.356823972944746,17,Silt,4,1,Moderate
P0905,2024,Hinatuan,2488,2957,0.517762509602831,532039,1249,29.870167311767926,2,Clay,2,0,Moderate
P0906,2015,Cortes,4302,4718,0.06290963027214436,301799,880,26.651276583678353,2,Loam,1,2,Failed
P0907,2024,Rosario,6308,6495,0.2594116562976256,536702,2747,28.144034073923162,0,Clay,5,2,Failed
P0908,2020,San Francisco,7662,7576,0.8593818467143816,2175531,2032,27.210007319196166,7,Sandy,1,0,Successful
P0909,2016,Loreto,6741,7637,0.7502623920756893,688121,3081,32.244718231646765,9,Clay,2,0,Successful
P0910,2017,Cortes,8899,7517,0.7553616597485452,902841,2307,27.215468653965605,17,Peat,0,1,Successful
P0911,2022,Hinatuan,6133,5727,0.6683651807087125,322758,1902,31.21305565915408,3,Clay,5,2,Moderate
P0912,2024,Hinatuan,6255,6315,0.7088026772741077,429332,2663,27.596387921960794,1,Silt,1,0,Successful
P0913,2020,Loreto,6809,6166,0.3648636138108521,722397,1469,27.29085340640608,2,Silt,4,1,Moderate
P0914,2017,Lianga,4617,4218,0.5307242656569408,225073,2079,27.8831889397139,13,Sandy,0,0,Moderate
P0915,2021,Cortes,8845,7652,0.4918991258501516,417820,1771,28.078950719927796,3,Loam,1,0,Moderate
P0916,2018,Lianga,2018,1981,0.4340504416296096,273740,1207,30.009114347401848,4,Peat,3,0,Moderate
P0917,2023,Cagwait,6663,7497,0.762462154410131,1558422,2602,30.936528168941386,22,Loam,2,0,Successful
P0918,2019,Veruela,3100,2482,0.3888107906145497,1163866,1642,30.899202119215804,4,Loam,2,4,Failed
P0919,2017,Talacogon,2695,3145,0.3186996013805058,124724,1705,32.96769419685439,6,Peat,2,4,Failed
P0920,2016,Loreto,4054,4234,0.8106981072686238,253593,1673,25.088025655925787,9,Silt,2,0,Successful
P0921,2025,Barobo,3349,3722,0.5738770777921592,272823,2754,28.963423727964923,0,Sandy,5,2,Failed
P0922,2016,Hinatuan,2242,2192,0.5088545366130923,577193,2526,26.689243664480834,4,Clay,2,6,Moderate
P0923,2017,Bislig,1806,1968,0.35896880885025373,349632,2378,30.78611147718713,3,Silt,3,1,Failed
P0924,2016,Loreto,4349,3079,0.24871012923612118,217764,1616,29.102604037051467,8,Sandy,2,0,Failed
P0925,2018,Veruela,8019,8894,0.4484368336135633,490233,962,30.32443234258549,6,Silt,2,0,Moderate
P0926,2016,Lingig,4695,3380,0.721509234658223,1351143,3571,25.172495720918896,4,Peat,3,0,Successful
P0927,2024,Lingig,5678,6501,0.7321241428478311,2293323,2363,27.607577433303202,0,Loam,0,0,Successful
P0928,2023,Trento,3055,3653,0.5931370957056551,143092,1550,30.217144777530642,7,Peat,6,0,Moderate
P0929,2016,Barobo,2805,2375,0.8318890944040909,432257,2250,23.336743062398476,4,Clay,3,0,Moderate
P0930,2023,Hinatuan,8119,6537,0.708395656372416,1198284,3100,32.80407826832551,10,Peat,1,0,Successful
P0931,2020,Bunawan,9780,10588,0.7383374694384538,502417,2386,26.792120287800312,2,Loam,2,0,Successful
P0932,2015,Hinatuan,3142,2596,0.3111627781644252,1101891,2567,24.937400215809568,0,Silt,6,0,Failed
P0933,2018,Cagwait,9869,11179,0.3754118388193646,191405,2449,30.395234746441965,2,Sandy,3,0,Failed
P0934,2015,San Francisco,6909,5191,0.5816260974345743,552806,1354,28.58360866993288,7,Clay,0,0,Moderate
P0935,2020,Cortes,5257,4010,0.9084095793948117,1566192,1995,27.295264051068767,6,Silt,1,0,Successful
P0936,2018,Hinatuan,3494,4156,0.5373607929464792,643522,2974,29.977977782316664,5,Sandy,2,0,Successful
P0937,2017,Talacogon,9251,9592,0.5413070129804327,254749,772,29.36861242856764,8,Loam,0,0,Successful
P0938,2017,Rosario,1771,1989,0.2505770559185791,220436,1710,30.74469047755961,3,Peat,4,1,Failed
P0939,2023,Lingig,2313,1994,0.8897300187543709,2273510,1541,28.62538908486662,3,Silt,1,0,Successful
P0940,2020,Rosario,9301,9656,0.36212223620732853,442703,1714,28.239103876404783,4,Sandy,4,0,Moderate
P0941,2023,Rosario,2961,2952,0.47923676603062426,530244,2220,31.938727123100122,17,Sandy,1,0,Successful
P0942,2019,Lianga,4620,4627,0.6185415287463051,1163179,1785,24.802009954105582,3,Peat,3,1,Moderate
P0943,2016,Rosario,6624,6897,0.5792388668443258,444728,1668,28.84912918553974,8,Silt,1,0,Moderate
P0944,2022,San Francisco,8975,8864,0.16737082304807982,208415,1141,30.16256157797195,8,Silt,6,3,Failed
P0945,2019,Cagwait,4896,4477,0.681446039927907,1139660,3775,29.53320101516148,10,Loam,0,1,Successful
P0946,2016,Bunawan,9783,8197,0.6830256280365326,1854105,3520,25.39036530643775,16,Silt,0,0,Successful
P0947,2018,Rosario,1316,1426,0.791053531747394,2500000,1702,23.14081849400866,28,Peat,3,0,Successful
P0948,2023,Barobo,7804,6345,0.23231586133437904,550106,2749,30.39205754024548,0,Silt,10,2,Failed
P0949,2018,Loreto,7831,8192,0.38916894865657276,708657,1560,30.70307623054651,6,Loam,5,4,Failed
P0950,2018,Barobo,582,475,0.20744480045147312,390492,2077,32.22399852361912,1,Sandy,2,1,Moderate
P0951,2016,Loreto,2420,2450,0.44717777618466414,267828,1962,25.324094884187286,0,Silt,3,0,Moderate
P0952,2020,Lianga,8317,8928,0.414873524690674,597993,1604,31.3867344167918,10,Peat,1,1,Moderate
P0953,2025,San Francisco,2593,2098,0.7543659321627508,1102749,2990,33.4185359100678,6,Silt,0,0,Successful
P0954,2016,Bunawan,7571,5526,0.2446733138113806,143231,1875,29.055587781193807,0,Clay,4,1,Failed
P0955,2021,Talacogon,8467,6481,0.645741253587492,499660,1714,25.27264445126694,9,Loam,3,0,Moderate
P0956,2017,Veruela,8867,8893,0.5940663228339943,1385192,1617,26.48256408406657,4,Sandy,2,0,Successful
P0957,2017,Bunawan,5785,6506,0.5554589771596903,750942,1463,28.53501241842845,9,Clay,3,0,Moderate
P0958,2019,Veruela,5437,3928,0.8358336423211705,1503911,1415,28.909469687517287,3,Peat,2,1,Successful
P0959,2017,Barobo,869,927,0.9656647436561955,1272668,2407,26.02151317540488,11,Silt,2,0,Successful
P0960,2016,Trento,2318,2018,0.492188083468783,390192,1282,32.387996335368356,1,Loam,4,0,Moderate
P0961,2024,Lingig,2601,2443,0.8124458604352517,682704,2240,24.713669212479846,7,Silt,0,0,Successful
P0962,2023,Veruela,3990,4646,0.33353646489251626,237075,2822,24.151987119568,6,Silt,3,2,Moderate
P0963,2016,Cagwait,2279,1973,0.5408043795686976,2500000,3119,30.266776060718293,11,Silt,0,0,Successful
P0964,2025,Bislig,8174,7623,0.8644774375781701,1025260,2380,21.8134474219845,14,Silt,0,0,Successful
P0965,2016,Cagwait,1864,1317,0.779443970635193,852511,2347,26.98967557781821,8,Loam,2,1,Successful
P0966,2022,Hinatuan,7794,5773,0.8978512689798424,498347,3527,35.29420282302012,21,Clay,0,0,Successful
P0967,2023,Lingig,4176,3463,0.38519165332363015,2500000,2312,28.46989111760017,14,Peat,0,1,Moderate
P0968,2021,Lingig,2926,2088,0.8319902139528753,447206,2203,24.698080873259375,8,Clay,2,0,Successful
P0969,2017,Loreto,8764,8901,0.7742581408652625,413433,1144,28.356506340533016,5,Loam,0,0,Moderate
P0970,2023,San Francisco,8589,7843,0.600364673002872,783639,2236,28.372998028451168,10,Peat,3,1,Moderate
P0971,2017,Lanuza,3462,3372,0.5831897806709259,903418,2497,28.90162485088279,12,Sandy,4,2,Moderate
P0972,2019,Lianga,1359,1069,0.321197851315409,607431,1421,31.655657455399048,1,Clay,5,2,Failed
P0973,2023,Barobo,4638,3932,0.3614942251448906,2324640,2174,25.90222207908065,4,Loam,3,0,Moderate
P0974,2017,Bislig,2924,3017,0.9155572935710349,1506117,2181,31.718870138091983,10,Loam,1,0,Successful
P0975,2021,Veruela,9756,11537,0.7189142360194934,453020,2289,28.112785710931544,11,Loam,1,0,Successful
P0976,2015,Rosario,4517,3275,0.8304483256383017,831663,907,29.31698511600451,6,Peat,1,0,Successful
P0977,2018,San Francisco,9060,10375,0.3624358832114496,721256,1866,26.929626500610894,1,Silt,1,0,Moderate
P0978,2018,Bislig,8842,8739,0.662054033549222,2500000,2981,30.715955342488833,16,Sandy,2,0,Successful
P0979,2021,Lianga,1634,1604,0.7222104879066683,206619,1621,27.85736897796734,0,Peat,4,0,Moderate
P0980,2022,Loreto,5666,5383,0.5083237253250589,1444181,2031,29.19388128373383,4,Peat,3,2,Moderate
P0981,2015,Barobo,5619,4128,0.9253275476042545,1167031,1946,25.167234807032226,10,Clay,1,0,Successful
P0982,2019,San Francisco,6194,4614,0.3090477077318075,554533,2016,27.50767093399468,0,Sandy,4,0,Failed
P0983,2021,Lianga,6636,6639,0.5958102227042142,937459,2270,29.22051326613221,2,Loam,0,0,Successful
P0984,2018,Trento,5985,5209,0.8692067599731721,531848,1836,26.390982924481534,5,Peat,0,0,Successful
P0985,2018,Trento,4664,5403,0.4792129218693271,1015296,2799,26.36544228123906,8,Sandy,2,0,Moderate
P0986,2018,Cagwait,2846,2570,0.6338426576220453,942136,2557,26.892041644932423,5,Clay,5,0,Moderate
P0987,2020,Cagwait,5539,4274,0.5530253041048099,1206019,1637,30.24738267929355,7,Silt,5,1,Moderate
P0988,2021,Lianga,5397,5706,0.3648258126468556,564643,2298,26.927405346990973,7,Sandy,6,2,Moderate
P0989,2016,Bislig,8752,7410,0.796429476537057,639346,2722,27.20586267099459,11,Loam,0,1,Successful
P0990,2019,Cagwait,5541,5334,0.627471239901392,107108,2185,30.03756937571774,0,Peat,1,4,Failed
P0991,2018,Barobo,4401,4616,0.3890181041920243,546845,783,25.206627784974252,4,Silt,7,5,Failed
P0992,2017,San Francisco,1837,2112,0.5430978696393445,788510,2603,24.822183986566206,3,Clay,1,1,Moderate
